D0,D1,D2,D3,D4,D5,D6,D7,C0,C1,C2,R,Profit
0,1,0,1,1,0,1,0,0,0,1,0,83.4
0,1,0,1,1,0,1,0,0,0,1,1,82.80000000000001
0,1,0,1,1,0,1,0,0,1,0,0,83.4
0,1,0,1,1,0,1,0,0,1,0,1,82.80000000000001
0,1,0,1,1,0,1,0,0,1,1,0,82.8
0,1,0,1,1,0,1,0,0,1,1,1,82.2
0,1,0,1,1,0,1,0,1,0,0,0,83.4
0,1,0,1,1,0,1,0,1,0,0,1,82.80000000000001
0,1,0,1,1,0,1,0,1,0,1,0,82.8
0,1,0,1,1,0,1,0,1,0,1,1,82.2
0,1,0,1,1,0,1,0,1,1,0,0,82.8
0,1,0,1,1,0,1,0,1,1,0,1,82.2
0,1,0,1,1,0,1,0,1,1,1,0,82.2
0,1,0,1,1,0,1,0,1,1,1,1,81.60000000000001
0,1,0,1,1,0,1,1,0,0,0,0,82.0
0,1,0,1,1,0,1,1,0,0,0,1,81.4
0,1,0,1,1,0,1,1,0,0,1,0,81.4
0,1,0,1,1,0,1,1,0,0,1,1,80.80000000000001
0,1,0,1,1,0,1,1,0,1,0,0,81.4
0,1,0,1,1,0,1,1,0,1,0,1,80.80000000000001
0,1,0,1,1,0,1,1,0,1,1,0,80.8
0,1,0,1,1,0,1,1,0,1,1,1,80.2
0,1,0,1,1,0,1,1,1,0,0,0,81.4
0,1,0,1,1,0,1,1,1,0,0,1,80.80000000000001
0,1,0,1,1,0,1,1,1,0,1,0,80.8
0,1,0,1,1,0,1,1,1,0,1,1,80.2
0,1,0,1,1,0,1,1,1,1,0,0,80.8
0,1,0,1,1,0,1,1,1,1,0,1,80.2
0,1,0,1,1,0,1,1,1,1,1,0,80.2
0,1,0,1,1,0,1,1,1,1,1,1,79.60000000000001
0,1,0,1,1,1,0,0,0,0,0,0,83.0
0,1,0,1,1,1,0,0,0,0,0,1,82.4
0,1,0,1,1,1,0,0,0,0,1,0,82.4
0,1,0,1,1,1,0,0,0,0,1,1,81.80000000000001
0,1,0,1,1,1,0,0,0,1,0,0,82.4
0,1,0,1,1,1,0,0,0,1,0,1,81.80000000000001
0,1,0,1,1,1,0,0,0,1,1,0,81.8
0,1,0,1,1,1,0,0,0,1,1,1,81.2
0,1,0,1,1,1,0,0,1,0,0,0,82.4
0,1,0,1,1,1,0,0,1,0,0,1,81.80000000000001
0,1,0,1,1,1,0,0,1,0,1,0,81.8
0,1,0,1,1,1,0,0,1,0,1,1,81.2
0,1,0,1,1,1,0,0,1,1,0,0,81.8
0,1,0,1,1,1,0,0,1,1,0,1,81.2
0,1,0,1,1,1,0,0,1,1,1,0,81.2
0,1,0,1,1,1,0,0,1,1,1,1,80.60000000000001
0,1,0,1,1,1,0,1,0,0,0,0,81.0
0,1,0,1,1,1,0,1,0,0,0,1,80.4
0,1,0,1,1,1,0,1,0,0,1,0,80.4
0,1,0,1,1,1,0,1,0,0,1,1,79.80000000000001
0,1,0,1,1,1,0,1,0,1,0,0,80.4
0,1,0,1,1,1,0,1,0,1,0,1,79.80000000000001
0,1,0,1,1,1,0,1,0,1,1,0,79.8
0,1,0,1,1,1,0,1,0,1,1,1,79.2
0,1,0,1,1,1,0,1,1,0,0,0,80.4
0,1,0,1,1,1,0,1,1,0,0,1,79.80000000000001
0,1,0,1,1,1,0,1,1,0,1,0,79.8
0,1,0,1,1,1,0,1,1,0,1,1,79.2
0,1,0,1,1,1,0,1,1,1,0,0,79.8
0,1,0,1,1,1,0,1,1,1,0,1,79.2
0,1,0,1,1,1,0,1,1,1,1,0,79.2
0,1,0,1,1,1,0,1,1,1,1,1,78.60000000000001
0,1,0,1,1,1,1,0,0,0,0,0,82.0
0,1,0,1,1,1,1,0,0,0,0,1,81.4
0,1,0,1,1,1,1,0,0,0,1,0,81.4
0,1,0,1,1,1,1,0,0,0,1,1,80.80000000000001
0,1,0,1,1,1,1,0,0,1,0,0,81.4
0,1,0,1,1,1,1,0,0,1,0,1,80.80000000000001
0,1,0,1,1,1,1,0,0,1,1,0,80.8
0,1,0,1,1,1,1,0,0,1,1,1,80.2
0,1,0,1,1,1,1,0,1,0,0,0,81.4
0,1,0,1,1,1,1,0,1,0,0,1,80.80000000000001
0,1,0,1,1,1,1,0,1,0,1,0,80.8
0,1,0,1,1,1,1,0,1,0,1,1,80.2
0,1,0,1,1,1,1,0,1,1,0,0,80.8
0,1,0,1,1,1,1,0,1,1,0,1,80.2
0,1,0,1,1,1,1,0,1,1,1,0,80.2
0,1,0,1,1,1,1,0,1,1,1,1,79.60000000000001
0,1,0,1,1,1,1,1,0,0,0,0,80.0
0,1,0,1,1,1,1,1,0,0,0,1,79.4
0,1,0,1,1,1,1,1,0,0,1,0,79.4
0,1,0,1,1,1,1,1,0,0,1,1,78.80000000000001
0,1,0,1,1,1,1,1,0,1,0,0,79.4
0,1,0,1,1,1,1,1,0,1,0,1,78.80000000000001
0,1,0,1,1,1,1,1,0,1,1,0,78.8
0,1,0,1,1,1,1,1,0,1,1,1,78.2
0,1,0,1,1,1,1,1,1,0,0,0,79.4
0,1,0,1,1,1,1,1,1,0,0,1,78.80000000000001
0,1,0,1,1,1,1,1,1,0,1,0,78.8
0,1,0,1,1,1,1,1,1,0,1,1,78.2
0,1,0,1,1,1,1,1,1,1,0,0,78.8
0,1,0,1,1,1,1,1,1,1,0,1,78.2
0,1,0,1,1,1,1,1,1,1,1,0,78.2
0,1,0,1,1,1,1,1,1,1,1,1,77.60000000000001
0,1,1,0,0,0,0,0,0,0,0,0,85.0
0,1,1,0,0,0,0,0,0,0,0,1,84.4
0,1,1,0,0,0,0,0,0,0,1,0,84.4
0,1,1,0,0,0,0,0,0,0,1,1,83.80000000000001
0,1,1,0,0,0,0,0,0,1,0,0,84.4
0,1,1,0,0,0,0,0,0,1,0,1,83.80000000000001
0,1,1,0,0,0,0,0,0,1,1,0,83.8
0,1,1,0,0,0,0,0,0,1,1,1,83.2
0,1,1,0,0,0,0,0,1,0,0,0,84.4
0,1,1,0,0,0,0,0,1,0,0,1,83.80000000000001
0,1,1,0,0,0,0,0,1,0,1,0,83.8
0,1,1,0,0,0,0,0,1,0,1,1,83.2
0,1,1,0,0,0,0,0,1,1,0,0,83.8
0,1,1,0,0,0,0,0,1,1,0,1,83.2
0,1,1,0,0,0,0,0,1,1,1,0,83.2
0,1,1,0,0,0,0,0,1,1,1,1,82.60000000000001
0,1,1,0,0,0,0,1,0,0,0,0,83.0
0,1,1,0,0,0,0,1,0,0,0,1,82.4
0,1,1,0,0,0,0,1,0,0,1,0,82.4
0,1,1,0,0,0,0,1,0,0,1,1,81.80000000000001
0,1,1,0,0,0,0,1,0,1,0,0,82.4
0,1,1,0,0,0,0,1,0,1,0,1,81.80000000000001
0,1,1,0,0,0,0,1,0,1,1,0,81.8
0,1,1,0,0,0,0,1,0,1,1,1,81.2
0,1,1,0,0,0,0,1,1,0,0,0,82.4
0,1,1,0,0,0,0,1,1,0,0,1,81.80000000000001
0,1,1,0,0,0,0,1,1,0,1,0,81.8
0,1,1,0,0,0,0,1,1,0,1,1,81.2
0,1,1,0,0,0,0,1,1,1,0,0,81.8
0,1,1,0,0,0,0,1,1,1,0,1,81.2
0,1,1,0,0,0,0,1,1,1,1,0,81.2
0,1,1,0,0,0,0,1,1,1,1,1,80.60000000000001
0,1,1,0,0,0,1,0,0,0,0,0,84.0
0,1,1,0,0,0,1,0,0,0,0,1,83.4
0,1,1,0,0,0,1,0,0,0,1,0,83.4
0,1,1,0,0,0,1,0,0,0,1,1,82.80000000000001
0,1,1,0,0,0,1,0,0,1,0,0,83.4
0,1,1,0,0,0,1,0,0,1,0,1,82.80000000000001
0,1,1,0,0,0,1,0,0,1,1,0,82.8
0,1,1,0,0,0,1,0,0,1,1,1,82.2
0,1,1,0,0,0,1,0,1,0,0,0,83.4
0,1,1,0,0,0,1,0,1,0,0,1,82.80000000000001
0,1,1,0,0,0,1,0,1,0,1,0,82.8
0,1,1,0,0,0,1,0,1,0,1,1,82.2
0,1,1,0,0,0,1,0,1,1,0,0,82.8
0,1,1,0,0,0,1,0,1,1,0,1,82.2
0,1,1,0,0,0,1,0,1,1,1,0,82.2
0,1,1,0,0,0,1,0,1,1,1,1,81.60000000000001
0,1,1,0,0,0,1,1,0,0,0,0,82.0
0,1,1,0,0,0,1,1,0,0,0,1,81.4
0,1,1,0,0,0,1,1,0,0,1,0,81.4
0,1,1,0,0,0,1,1,0,0,1,1,80.80000000000001
0,1,1,0,0,0,1,1,0,1,0,0,81.4
0,1,1,0,0,0,1,1,0,1,0,1,80.80000000000001
0,1,1,0,0,0,1,1,0,1,1,0,80.8
0,1,1,0,0,0,1,1,0,1,1,1,80.2
0,1,1,0,0,0,1,1,1,0,0,0,81.4
0,1,1,0,0,0,1,1,1,0,0,1,80.80000000000001
0,1,1,0,0,0,1,1,1,0,1,0,80.8
0,1,1,0,0,0,1,1,1,0,1,1,80.2
0,1,1,0,0,0,1,1,1,1,0,0,80.8
0,1,1,0,0,0,1,1,1,1,0,1,80.2
0,1,1,0,0,0,1,1,1,1,1,0,80.2
0,1,1,0,0,0,1,1,1,1,1,1,79.60000000000001
0,1,1,0,0,1,0,0,0,0,0,0,83.0
0,1,1,0,0,1,0,0,0,0,0,1,82.4
0,1,1,0,0,1,0,0,0,0,1,0,82.4
0,1,1,0,0,1,0,0,0,0,1,1,81.80000000000001
0,1,1,0,0,1,0,0,0,1,0,0,82.4
0,1,1,0,0,1,0,0,0,1,0,1,81.80000000000001
0,1,1,0,0,1,0,0,0,1,1,0,81.8
0,1,1,0,0,1,0,0,0,1,1,1,81.2
0,1,1,0,0,1,0,0,1,0,0,0,82.4
0,1,1,0,0,1,0,0,1,0,0,1,81.80000000000001
0,1,1,0,0,1,0,0,1,0,1,0,81.8
0,1,1,0,0,1,0,0,1,0,1,1,81.2
0,1,1,0,0,1,0,0,1,1,0,0,81.8
0,1,1,0,0,1,0,0,1,1,0,1,81.2
0,1,1,0,0,1,0,0,1,1,1,0,81.2
0,1,1,0,0,1,0,0,1,1,1,1,80.60000000000001
0,1,1,0,0,1,0,1,0,0,0,0,81.0
0,1,1,0,0,1,0,1,0,0,0,1,80.4
0,1,1,0,0,1,0,1,0,0,1,0,80.4
0,1,1,0,0,1,0,1,0,0,1,1,79.80000000000001
0,1,1,0,0,1,0,1,0,1,0,0,80.4
0,1,1,0,0,1,0,1,0,1,0,1,79.80000000000001
0,1,1,0,0,1,0,1,0,1,1,0,79.8
0,1,1,0,0,1,0,1,0,1,1,1,79.2
0,1,1,0,0,1,0,1,1,0,0,0,80.4
0,1,1,0,0,1,0,1,1,0,0,1,79.80000000000001
0,1,1,0,0,1,0,1,1,0,1,0,79.8
0,1,1,0,0,1,0,1,1,0,1,1,79.2
0,1,1,0,0,1,0,1,1,1,0,0,79.8
0,1,1,0,0,1,0,1,1,1,0,1,79.2
0,1,1,0,0,1,0,1,1,1,1,0,79.2
0,1,1,0,0,1,0,1,1,1,1,1,78.60000000000001
0,1,1,0,0,1,1,0,0,0,0,0,82.0
0,1,1,0,0,1,1,0,0,0,0,1,81.4
0,1,1,0,0,1,1,0,0,0,1,0,81.4
0,1,1,0,0,1,1,0,0,0,1,1,80.80000000000001
0,1,1,0,0,1,1,0,0,1,0,0,81.4
0,1,1,0,0,1,1,0,0,1,0,1,80.80000000000001
0,1,1,0,0,1,1,0,0,1,1,0,80.8
0,1,1,0,0,1,1,0,0,1,1,1,80.2
0,1,1,0,0,1,1,0,1,0,0,0,81.4
0,1,1,0,0,1,1,0,1,0,0,1,80.80000000000001
0,1,1,0,0,1,1,0,1,0,1,0,80.8
0,1,1,0,0,1,1,0,1,0,1,1,80.2
0,1,1,0,0,1,1,0,1,1,0,0,80.8
0,1,1,0,0,1,1,0,1,1,0,1,80.2
0,1,1,0,0,1,1,0,1,1,1,0,80.2
0,1,1,0,0,1,1,0,1,1,1,1,79.60000000000001
0,1,1,0,0,1,1,1,0,0,0,0,80.0
0,1,1,0,0,1,1,1,0,0,0,1,79.4
0,1,1,0,0,1,1,1,0,0,1,0,79.4
0,1,1,0,0,1,1,1,0,0,1,1,78.80000000000001
0,1,1,0,0,1,1,1,0,1,0,0,79.4
0,1,1,0,0,1,1,1,0,1,0,1,78.80000000000001
0,1,1,0,0,1,1,1,0,1,1,0,78.8
0,1,1,0,0,1,1,1,0,1,1,1,78.2
0,1,1,0,0,1,1,1,1,0,0,0,79.4
0,1,1,0,0,1,1,1,1,0,0,1,78.80000000000001
0,1,1,0,0,1,1,1,1,0,1,0,78.8
0,1,1,0,0,1,1,1,1,0,1,1,78.2
0,1,1,0,0,1,1,1,1,1,0,0,78.8
0,1,1,0,0,1,1,1,1,1,0,1,78.2
0,1,1,0,0,1,1,1,1,1,1,0,78.2
0,1,1,0,0,1,1,1,1,1,1,1,77.60000000000001
0,1,1,0,1,0,0,0,0,0,0,0,84.0
0,1,1,0,1,0,0,0,0,0,0,1,83.4
0,1,1,0,1,0,0,0,0,0,1,0,83.4
0,1,1,0,1,0,0,0,0,0,1,1,82.80000000000001
0,1,1,0,1,0,0,0,0,1,0,0,83.4
0,1,1,0,1,0,0,0,0,1,0,1,82.80000000000001
0,1,1,0,1,0,0,0,0,1,1,0,82.8
0,1,1,0,1,0,0,0,0,1,1,1,82.2
0,1,1,0,1,0,0,0,1,0,0,0,83.4
0,1,1,0,1,0,0,0,1,0,0,1,82.80000000000001
0,1,1,0,1,0,0,0,1,0,1,0,82.8
0,1,1,0,1,0,0,0,1,0,1,1,82.2
0,1,1,0,1,0,0,0,1,1,0,0,82.8
0,1,1,0,1,0,0,0,1,1,0,1,82.2
0,1,1,0,1,0,0,0,1,1,1,0,82.2
0,1,1,0,1,0,0,0,1,1,1,1,81.60000000000001
0,1,1,0,1,0,0,1,0,0,0,0,82.0
0,1,1,0,1,0,0,1,0,0,0,1,81.4
0,1,1,0,1,0,0,1,0,0,1,0,81.4
0,1,1,0,1,0,0,1,0,0,1,1,80.80000000000001
0,1,1,0,1,0,0,1,0,1,0,0,81.4
0,1,1,0,1,0,0,1,0,1,0,1,80.80000000000001
0,1,1,0,1,0,0,1,0,1,1,0,80.8
0,1,1,0,1,0,0,1,0,1,1,1,80.2
0,1,1,0,1,0,0,1,1,0,0,0,81.4
0,1,1,0,1,0,0,1,1,0,0,1,80.80000000000001
0,1,1,0,1,0,0,1,1,0,1,0,80.8
0,1,1,0,1,0,0,1,1,0,1,1,80.2
0,1,1,0,1,0,0,1,1,1,0,0,80.8
0,1,1,0,1,0,0,1,1,1,0,1,80.2
0,1,1,0,1,0,0,1,1,1,1,0,80.2
0,1,1,0,1,0,0,1,1,1,1,1,79.60000000000001
0,1,1,0,1,0,1,0,0,0,0,0,83.0
0,1,1,0,1,0,1,0,0,0,0,1,82.4
0,1,1,0,1,0,1,0,0,0,1,0,82.4
0,1,1,0,1,0,1,0,0,0,1,1,81.80000000000001
0,1,1,0,1,0,1,0,0,1,0,0,82.4
0,1,1,0,1,0,1,0,0,1,0,1,81.80000000000001
0,1,1,0,1,0,1,0,0,1,1,0,81.8
0,1,1,0,1,0,1,0,0,1,1,1,81.2
0,1,1,0,1,0,1,0,1,0,0,0,82.4
0,1,1,0,1,0,1,0,1,0,0,1,81.80000000000001
0,1,1,0,1,0,1,0,1,0,1,0,81.8
0,1,1,0,1,0,1,0,1,0,1,1,81.2
0,1,1,0,1,0,1,0,1,1,0,0,81.8
0,1,1,0,1,0,1,0,1,1,0,1,81.2
0,1,1,0,1,0,1,0,1,1,1,0,81.2
0,1,1,0,1,0,1,0,1,1,1,1,80.60000000000001
0,1,1,0,1,0,1,1,0,0,0,0,81.0
0,1,1,0,1,0,1,1,0,0,0,1,80.4
0,1,1,0,1,0,1,1,0,0,1,0,80.4
0,1,1,0,1,0,1,1,0,0,1,1,79.80000000000001
0,1,1,0,1,0,1,1,0,1,0,0,80.4
0,1,1,0,1,0,1,1,0,1,0,1,79.80000000000001
0,1,1,0,1,0,1,1,0,1,1,0,79.8
0,1,1,0,1,0,1,1,0,1,1,1,79.2
0,1,1,0,1,0,1,1,1,0,0,0,80.4
0,1,1,0,1,0,1,1,1,0,0,1,79.80000000000001
0,1,1,0,1,0,1,1,1,0,1,0,79.8
0,1,1,0,1,0,1,1,1,0,1,1,79.2
0,1,1,0,1,0,1,1,1,1,0,0,79.8
0,1,1,0,1,0,1,1,1,1,0,1,79.2
0,1,1,0,1,0,1,1,1,1,1,0,79.2
0,1,1,0,1,0,1,1,1,1,1,1,78.60000000000001
0,1,1,0,1,1,0,0,0,0,0,0,82.0
0,1,1,0,1,1,0,0,0,0,0,1,81.4
0,1,1,0,1,1,0,0,0,0,1,0,81.4
0,1,1,0,1,1,0,0,0,0,1,1,80.80000000000001
0,1,1,0,1,1,0,0,0,1,0,0,81.4
0,1,1,0,1,1,0,0,0,1,0,1,80.80000000000001
0,1,1,0,1,1,0,0,0,1,1,0,80.8
0,1,1,0,1,1,0,0,0,1,1,1,80.2
0,1,1,0,1,1,0,0,1,0,0,0,81.4
0,1,1,0,1,1,0,0,1,0,0,1,80.80000000000001
0,1,1,0,1,1,0,0,1,0,1,0,80.8
0,1,1,0,1,1,0,0,1,0,1,1,80.2
0,1,1,0,1,1,0,0,1,1,0,0,80.8
0,1,1,0,1,1,0,0,1,1,0,1,80.2
0,1,1,0,1,1,0,0,1,1,1,0,80.2
0,1,1,0,1,1,0,0,1,1,1,1,79.60000000000001
0,1,1,0,1,1,0,1,0,0,0,0,80.0
0,1,1,0,1,1,0,1,0,0,0,1,79.4
0,1,1,0,1,1,0,1,0,0,1,0,79.4
0,1,1,0,1,1,0,1,0,0,1,1,78.80000000000001
0,1,1,0,1,1,0,1,0,1,0,0,79.4
0,1,1,0,1,1,0,1,0,1,0,1,78.80000000000001
0,1,1,0,1,1,0,1,0,1,1,0,78.8
0,1,1,0,1,1,0,1,0,1,1,1,78.2
0,1,1,0,1,1,0,1,1,0,0,0,79.4
0,1,1,0,1,1,0,1,1,0,0,1,78.80000000000001
0,1,1,0,1,1,0,1,1,0,1,0,78.8
0,1,1,0,1,1,0,1,1,0,1,1,78.2
0,1,1,0,1,1,0,1,1,1,0,0,78.8
0,1,1,0,1,1,0,1,1,1,0,1,78.2
0,1,1,0,1,1,0,1,1,1,1,0,78.2
0,1,1,0,1,1,0,1,1,1,1,1,77.60000000000001
0,1,1,0,1,1,1,0,0,0,0,0,81.0
0,1,1,0,1,1,1,0,0,0,0,1,80.4
0,1,1,0,1,1,1,0,0,0,1,0,80.4
0,1,1,0,1,1,1,0,0,0,1,1,79.80000000000001
0,1,1,0,1,1,1,0,0,1,0,0,80.4
0,1,1,0,1,1,1,0,0,1,0,1,79.80000000000001
0,1,1,0,1,1,1,0,0,1,1,0,79.8
0,1,1,0,1,1,1,0,0,1,1,1,79.2
0,1,1,0,1,1,1,0,1,0,0,0,80.4
0,1,1,0,1,1,1,0,1,0,0,1,79.80000000000001
0,1,1,0,1,1,1,0,1,0,1,0,79.8
0,1,1,0,1,1,1,0,1,0,1,1,79.2
0,1,1,0,1,1,1,0,1,1,0,0,79.8
0,1,1,0,1,1,1,0,1,1,0,1,79.2
0,1,1,0,1,1,1,0,1,1,1,0,79.2
0,1,1,0,1,1,1,0,1,1,1,1,78.60000000000001
0,1,1,0,1,1,1,1,0,0,0,0,79.0
0,1,1,0,1,1,1,1,0,0,0,1,78.4
0,1,1,0,1,1,1,1,0,0,1,0,78.4
0,1,1,0,1,1,1,1,0,0,1,1,77.80000000000001
0,1,1,0,1,1,1,1,0,1,0,0,78.4
0,1,1,0,1,1,1,1,0,1,0,1,77.80000000000001
0,1,1,0,1,1,1,1,0,1,1,0,77.8
0,1,1,0,1,1,1,1,0,1,1,1,77.2
0,1,1,0,1,1,1,1,1,0,0,0,78.4
0,1,1,0,1,1,1,1,1,0,0,1,77.80000000000001
0,1,1,0,1,1,1,1,1,0,1,0,77.8
0,1,1,0,1,1,1,1,1,0,1,1,77.2
0,1,1,0,1,1,1,1,1,1,0,0,77.8
0,1,1,0,1,1,1,1,1,1,0,1,77.2
0,1,1,0,1,1,1,1,1,1,1,0,77.2
0,1,1,0,1,1,1,1,1,1,1,1,76.60000000000001
0,1,1,1,0,0,0,0,0,0,0,0,84.0
0,1,1,1,0,0,0,0,0,0,0,1,83.4
0,1,1,1,0,0,0,0,0,0,1,0,83.4
0,1,1,1,0,0,0,0,0,0,1,1,82.80000000000001
0,1,1,1,0,0,0,0,0,1,0,0,83.4
0,1,1,1,0,0,0,0,0,1,0,1,82.80000000000001
0,1,1,1,0,0,0,0,0,1,1,0,82.8
0,1,1,1,0,0,0,0,0,1,1,1,82.2
0,1,1,1,0,0,0,0,1,0,0,0,83.4
0,1,1,1,0,0,0,0,1,0,0,1,82.80000000000001
0,1,1,1,0,0,0,0,1,0,1,0,82.8
0,1,1,1,0,0,0,0,1,0,1,1,82.2
0,1,1,1,0,0,0,0,1,1,0,0,82.8
0,1,1,1,0,0,0,0,1,1,0,1,82.2
0,1,1,1,0,0,0,0,1,1,1,0,82.2
0,1,1,1,0,0,0,0,1,1,1,1,81.60000000000001
0,1,1,1,0,0,0,1,0,0,0,0,82.0
0,1,1,1,0,0,0,1,0,0,0,1,81.4
0,1,1,1,0,0,0,1,0,0,1,0,81.4
0,1,1,1,0,0,0,1,0,0,1,1,80.80000000000001
0,1,1,1,0,0,0,1,0,1,0,0,81.4
0,1,1,1,0,0,0,1,0,1,0,1,80.80000000000001
0,1,1,1,0,0,0,1,0,1,1,0,80.8
0,1,1,1,0,0,0,1,0,1,1,1,80.2
0,1,1,1,0,0,0,1,1,0,0,0,81.4
0,1,1,1,0,0,0,1,1,0,0,1,80.80000000000001
0,1,1,1,0,0,0,1,1,0,1,0,80.8
0,1,1,1,0,0,0,1,1,0,1,1,80.2
0,1,1,1,0,0,0,1,1,1,0,0,80.8
0,1,1,1,0,0,0,1,1,1,0,1,80.2
0,1,1,1,0,0,0,1,1,1,1,0,80.2
0,1,1,1,0,0,0,1,1,1,1,1,79.60000000000001
0,1,1,1,0,0,1,0,0,0,0,0,83.0
0,1,1,1,0,0,1,0,0,0,0,1,82.4
0,1,1,1,0,0,1,0,0,0,1,0,82.4
0,1,1,1,0,0,1,0,0,0,1,1,81.80000000000001
0,1,1,1,0,0,1,0,0,1,0,0,82.4
0,1,1,1,0,0,1,0,0,1,0,1,81.80000000000001
0,1,1,1,0,0,1,0,0,1,1,0,81.8
0,1,1,1,0,0,1,0,0,1,1,1,81.2
0,1,1,1,0,0,1,0,1,0,0,0,82.4
0,1,1,1,0,0,1,0,1,0,0,1,81.80000000000001
0,1,1,1,0,0,1,0,1,0,1,0,81.8
0,1,1,1,0,0,1,0,1,0,1,1,81.2
0,1,1,1,0,0,1,0,1,1,0,0,81.8
0,1,1,1,0,0,1,0,1,1,0,1,81.2
0,1,1,1,0,0,1,0,1,1,1,0,81.2
0,1,1,1,0,0,1,0,1,1,1,1,80.60000000000001
0,1,1,1,0,0,1,1,0,0,0,0,81.0
0,1,1,1,0,0,1,1,0,0,0,1,80.4
0,1,1,1,0,0,1,1,0,0,1,0,80.4
0,1,1,1,0,0,1,1,0,0,1,1,79.80000000000001
0,1,1,1,0,0,1,1,0,1,0,0,80.4
0,1,1,1,0,0,1,1,0,1,0,1,79.80000000000001
0,1,1,1,0,0,1,1,0,1,1,0,79.8
0,1,1,1,0,0,1,1,0,1,1,1,79.2
0,1,1,1,0,0,1,1,1,0,0,0,80.4
0,1,1,1,0,0,1,1,1,0,0,1,79.80000000000001
0,1,1,1,0,0,1,1,1,0,1,0,79.8
0,1,1,1,0,0,1,1,1,0,1,1,79.2
0,1,1,1,0,0,1,1,1,1,0,0,79.8
0,1,1,1,0,0,1,1,1,1,0,1,79.2
0,1,1,1,0,0,1,1,1,1,1,0,79.2
0,1,1,1,0,0,1,1,1,1,1,1,78.60000000000001
0,1,1,1,0,1,0,0,0,0,0,0,82.0
0,1,1,1,0,1,0,0,0,0,0,1,81.4
0,1,1,1,0,1,0,0,0,0,1,0,81.4
0,1,1,1,0,1,0,0,0,0,1,1,80.80000000000001
0,1,1,1,0,1,0,0,0,1,0,0,81.4
0,1,1,1,0,1,0,0,0,1,0,1,80.80000000000001
0,1,1,1,0,1,0,0,0,1,1,0,80.8
0,1,1,1,0,1,0,0,0,1,1,1,80.2
0,1,1,1,0,1,0,0,1,0,0,0,81.4
0,1,1,1,0,1,0,0,1,0,0,1,80.80000000000001
0,1,1,1,0,1,0,0,1,0,1,0,80.8
0,1,1,1,0,1,0,0,1,0,1,1,80.2
0,1,1,1,0,1,0,0,1,1,0,0,80.8
0,1,1,1,0,1,0,0,1,1,0,1,80.2
0,1,1,1,0,1,0,0,1,1,1,0,80.2
0,1,1,1,0,1,0,0,1,1,1,1,79.60000000000001
0,1,1,1,0,1,0,1,0,0,0,0,80.0
0,1,1,1,0,1,0,1,0,0,0,1,79.4
0,1,1,1,0,1,0,1,0,0,1,0,79.4
0,1,1,1,0,1,0,1,0,0,1,1,78.80000000000001
0,1,1,1,0,1,0,1,0,1,0,0,79.4
0,1,1,1,0,1,0,1,0,1,0,1,78.80000000000001
0,1,1,1,0,1,0,1,0,1,1,0,78.8
0,1,1,1,0,1,0,1,0,1,1,1,78.2
0,1,1,1,0,1,0,1,1,0,0,0,79.4
0,1,1,1,0,1,0,1,1,0,0,1,78.80000000000001
0,1,1,1,0,1,0,1,1,0,1,0,78.8
0,1,1,1,0,1,0,1,1,0,1,1,78.2
0,1,1,1,0,1,0,1,1,1,0,0,78.8
0,1,1,1,0,1,0,1,1,1,0,1,78.2
0,1,1,1,0,1,0,1,1,1,1,0,78.2
0,1,1,1,0,1,0,1,1,1,1,1,77.60000000000001
0,1,1,1,0,1,1,0,0,0,0,0,81.0
0,1,1,1,0,1,1,0,0,0,0,1,80.4
0,1,1,1,0,1,1,0,0,0,1,0,80.4
0,1,1,1,0,1,1,0,0,0,1,1,79.80000000000001
0,1,1,1,0,1,1,0,0,1,0,0,80.4
0,1,1,1,0,1,1,0,0,1,0,1,79.80000000000001
0,1,1,1,0,1,1,0,0,1,1,0,79.8
0,1,1,1,0,1,1,0,0,1,1,1,79.2
0,1,1,1,0,1,1,0,1,0,0,0,80.4
0,1,1,1,0,1,1,0,1,0,0,1,79.80000000000001
0,1,1,1,0,1,1,0,1,0,1,0,79.8
0,1,1,1,0,1,1,0,1,0,1,1,79.2
0,1,1,1,0,1,1,0,1,1,0,0,79.8
0,1,1,1,0,1,1,0,1,1,0,1,79.2
0,1,1,1,0,1,1,0,1,1,1,0,79.2
0,1,1,1,0,1,1,0,1,1,1,1,78.60000000000001
0,1,1,1,0,1,1,1,0,0,0,0,79.0
0,1,1,1,0,1,1,1,0,0,0,1,78.4
0,1,1,1,0,1,1,1,0,0,1,0,78.4
0,1,1,1,0,1,1,1,0,0,1,1,77.80000000000001
0,1,1,1,0,1,1,1,0,1,0,0,78.4
0,1,1,1,0,1,1,1,0,1,0,1,77.80000000000001
0,1,1,1,0,1,1,1,0,1,1,0,77.8
0,1,1,1,0,1,1,1,0,1,1,1,77.2
0,1,1,1,0,1,1,1,1,0,0,0,78.4
0,1,1,1,0,1,1,1,1,0,0,1,77.80000000000001
0,1,1,1,0,1,1,1,1,0,1,0,77.8
0,1,1,1,0,1,1,1,1,0,1,1,77.2
0,1,1,1,0,1,1,1,1,1,0,0,77.8
0,1,1,1,0,1,1,1,1,1,0,1,77.2
0,1,1,1,0,1,1,1,1,1,1,0,77.2
0,1,1,1,0,1,1,1,1,1,1,1,76.60000000000001
0,1,1,1,1,0,0,0,0,0,0,0,83.0
0,1,1,1,1,0,0,0,0,0,0,1,82.4
0,1,1,1,1,0,0,0,0,0,1,0,82.4
